"ID Number",Office Name,Address 1,City,State,Zip,DMA,Latitude,Longitude,GeoLocType,DNUC
MED-100949,Peabody Family Care,1325 Eastmoreland Ave,Memphis,TN,38104,Memphis,35.13465,-90.017166,ROOFTOP,no
MED-101133,"Gay Fulkerson, MD",310 S Main St,Leitchfield,KY,42754,Louisville,37.4771301,-86.294164,RANGE_INTERPOLATED,no
MED-100848,Dr. Jose Monteiro,211 Milliken Blvd,Fall River,MA,02721,Providence-New Bedford,41.700521,-71.159718,ROOFTOP,no
MED-101183,"Daniel Hochberger, MD",400 Pawtucket Ave,Rumford,RI,02916,Providence-New Bedford,41.849227,-71.355212,ROOFTOP,no
MED-100788,Bay St. Louis- Urgent Care,802 U.S. 90,Bay St. Louis,MS,39520,New Orleans,30.3158433,-89.3493972,RANGE_INTERPOLATED,no
MED-100394,Dr. Alix Bouchette,230 Meadowcrest St,Gretna,LA,70056,New Orleans,29.8818821,-90.0266292,RANGE_INTERPOLATED,no
MED-100557,Midtown Medical,3500 St. Charle's Ave,New Orleans,LA,70115,New Orleans,29.927384,-90.092845,ROOFTOP,no
MED-100769,United Med Care-Covington,73015 Louisiana 25,Covington,LA,70435,New Orleans,30.500714,-90.108588,ROOFTOP,no
MED-100781,"Dr. James Robinson, MD",180 Greenbriar Blvd,Covington,LA,70433,New Orleans,30.457293,-90.135592,ROOFTOP,no
MED-100496,Urgent Care of Metairie,1937 Veterans Blvd,Metairie,LA,70005,New Orleans,30.0023814,-90.1448691,ROOFTOP,no
MED-100770,East Jefferson After Hours,2215 Veterans Blvd,Metairie,LA,70002,New Orleans,30.0028933,-90.1473391,RANGE_INTERPOLATED,no
MED-100970,Internal Medicine & Infectious Disease Associates,4315 Houma Blvd,Metairie ,LA,70006,New Orleans,30.0148081,-90.1818453,ROOFTOP,no
MED-100886,Sunnyside Family Practice,4420 Conlin St,Metairie,LA,70006,New Orleans,30.0175601,-90.197651,RANGE_INTERPOLATED,no
MED-100495,PMA Medical Treatment,613 Williams Blvd,Kennar,LA,70062,New Orleans,29.9772566,-90.245549,RANGE_INTERPOLATED,no
MED-100771,East Jefferson After Hours,708 W Esplanade Ave,Kenner,LA,70065,New Orleans,30.0215874,-90.2583364,RANGE_INTERPOLATED,no
MED-100808,Coleman & Work OBGYN,200 W Esplanade ,Kenner,LA,70065,New Orleans,30.0231754,-90.2713489,ROOFTOP,no
MED-100672,Family Doctor Clinic of LaPlace,429 W Airline Hwy,LaPlace,LA,70068,New Orleans,30.0682992,-90.4835414,ROOFTOP,no
MED-101030,Autumn Road Family Practice,904 Autumn Rd,Little Rock,AR,72211,Little Rock-Pine Bluff,34.7461935,-92.4028374,RANGE_INTERPOLATED,no
MED-100854,"Dr.Yusuf M. Dincer, M.D",319 S Manning Blvd,Albany,NY,12208,Albany-Schenectady-Troy,42.655652,-73.803924,ROOFTOP,no
MED-100845,"Jerome Block, MD",6048 S Sheridan Rd,Tulsa,OK,74145,Tulsa,36.0776372,-95.9043333,RANGE_INTERPOLATED,no
MED-100782,"Edward Hubach, D.O.",105 Sycamore St,Medway,OH,45341,Dayton,39.882495,-84.010428,ROOFTOP,no
MED-101190,Dr. Thomas Henderson,4120 W Franklin St,Bellbrook,OH,45305,Dayton,39.638746,-84.094684,ROOFTOP,no
MED-101226,Sugarcreek Family Medicine,4403 OH Rte 725,Bellbrook,OH,45305,Dayton,39.6379976,-84.1065927,RANGE_INTERPOLATED,no
MED-100523,Northeast Family Practice,6255 Chamberburg Rd,Huber Heights,OH,45424,Dayton,39.847556,-84.115047,ROOFTOP,no
MED-100536,Huber Heights Family Practice,8501 Old Troy Pike Pkwy,Huber Heights,OH,45424,Dayton,39.8775095,-84.1368624,RANGE_INTERPOLATED,no
MED-101228,Contemporary OB/GYN,8701 Old Troy Pike Pkwy,Huber Heights,OH,45424,Dayton,39.8789116,-84.1375772,ROOFTOP,no
MED-101227,Buck Eye Family Practice,8701 Old Troy Pike Pkwy,Huber Heights,OH,45424,Dayton,39.8789116,-84.1375772,ROOFTOP,no
MED-100695,Pri-Med Physicians: Kettering,4441 Far Hills Ave,Kettering,OH,45429,Dayton,39.682534,-84.1671158,RANGE_INTERPOLATED,no
MED-100647,Dayton Cardiology Vascular,1126 S Main St,Dayton,OH,45402,Dayton,39.7421325,-84.1869987,RANGE_INTERPOLATED,no
MED-101229,Contemporary OB/GYN of Centerville,7740 Washington Village Dr,Centerville,OH,45459,Dayton,39.632738,-84.192702,ROOFTOP,no
MED-100574,Providence General Surgeons,7740 Washington Village Dr,Centerville,OH,45459,Dayton,39.632738,-84.192702,ROOFTOP,no
MED-100256,Dayton Primary Care,301 W 1st St,Dayton,OH,45402,Dayton,39.7617449,-84.1976307,ROOFTOP,no
MED-100490,Dayton Internal Medicine,1 Elizabeth Place,Dayton,OH,45408,Dayton,39.7460472,-84.1996631,RANGE_INTERPOLATED,no
MED-100487,Horizon Women's Health,1 Elizabeth Place,Dayton,OH,45408,Dayton,39.7460472,-84.1996631,RANGE_INTERPOLATED,no
MED-100251,St. E's Urgent Care,1 Elizabeth Pl,Dayton,OH,45408,Dayton,39.7460472,-84.1996631,RANGE_INTERPOLATED,no
MED-100474,Dr. Sanford M. Wolfe,1 Elizabeth Place,Dayton,OH,45408,Dayton,39.7460472,-84.1996631,RANGE_INTERPOLATED,no
MED-100922,Primed Physicians: Dayton,1152 W 3rd St,Dayton,OH,45402,Dayton,39.755633,-84.213489,ROOFTOP,no
MED-100465,PMG Center for Medical Research,2912 Springboro West,Dayton,OH,45439,Dayton,39.7136947,-84.2221383,ROOFTOP,no
MED-101066,Crossroads Medical Center,505 Corporate Center Dr,Vandalia,OH,45377,Dayton,39.88443,-84.224604,ROOFTOP,no
MED-100466,Family Health Center,70 Remick Blvd,Springboro,OH,45066,Dayton,39.5792464,-84.2247701,RANGE_INTERPOLATED,no
MED-100681,Family Care Center,77 E Woodbury Dr,Dayton,OH,45415,Dayton,39.8279489,-84.245032,ROOFTOP,no
MED-101278,Colbert Family Health & Wellness,2580 Shiloh Springs Rd,Trotwood,OH,45426,Dayton,39.817772,-84.284743,ROOFTOP,no
MED-101065,"Krisell Fedrizzi, DO",1870 Dayton Pike,Germantown,OH,45327,Dayton,39.6349142,-84.3527413,RANGE_INTERPOLATED,no
MED-101067,Watson Family Practice,1217 W Market St,Germantown,OH,45327,Dayton,39.6223529,-84.38542,ROOFTOP,no
MED-100488,Germantown Medical Associates,1265 W Market St,Germantown,OH,45327,Dayton,39.622404,-84.3861079,ROOFTOP,no
MED-100477,Farmersville Medical Center,49 E Center St,Farmersville,OH,45325,Dayton,39.680173,-84.425726,ROOFTOP,no
MED-101070,Urgent Care of Fairfield,3335 Princeton Rd,Hamilton,OH,45011,Dayton,39.3901309,-84.504413,ROOFTOP,no
MED-101056,Cardiovascular Consultants,331 Laidley St,Charleston,WV,25301,Charleston-Huntington,38.3530333,-81.6333508,RANGE_INTERPOLATED,no
MED-100849,Addison Kidney Consultants,331 Laidley St,Charleston,WV,25301,Charleston-Huntington,38.3530333,-81.6333508,RANGE_INTERPOLATED,no
MED-100599,Michigan Health Specialist,1063 W Hill Rd,Flint,MI,48507,Flint-Saginaw-Bay City,42.943605,-83.694297,ROOFTOP,no
MED-100843,"Dr. Paul Simmons, MD, PLLC",2981 Health Pkwy,Union Charter Township,MI,48858,Flint-Saginaw-Bay City,43.5980631,-84.7523973,GEOMETRIC_CENTER,no
MED-100873,Piedmont Preferred Women's Healthcare,6890 Greensboro Rd,Ridgeway,VA,24148,Roanoke-Lynchburg,36.5960667,-79.8626264,RANGE_INTERPOLATED,no
MED-100158,El Dorado Urgent Care,1400 N Wilmot Rd,Tucson,AZ,85712,Tucson (Sierra Vista),32.2396882,-110.8577678,RANGE_INTERPOLATED,no
MED-100887,Urgent Care Express,495 N Pinal Pkwy,Florence,AZ,85232,Tucson (Sierra Vista),33.03612,-111.37834,MANUAL,yes
MED-100612,"Prairie Star Family Practice, PA",1210 N Washington,Plainville,KS,67663,Wichita-Hutchinson Plus,39.2238129,-99.2983216,RANGE_INTERPOLATED,no
MED-100103,Ministry Medical Group,190 Grand Seasons Dr,Waupaca,WI,54981,Green Bay-Appleton,44.358344,-89.119614,ROOFTOP,no
MED-100684,Woodley Park Internal Medicine,3909 Woodley Rd,Toledo,OH,43606,Toledo,41.688809,-83.635799,ROOFTOP,no
MED-101099,Soap Lake Family Medicine,22 Washington 28 W,Soap Lake,WA,98851,Spokane,47.3762664,-119.4901282,RANGE_INTERPOLATED,no
MED-101036,"F. P. Associates, PC",1103 Galvin Rd S,Bellevue,NE,68005,Omaha,41.149286,-95.914764,ROOFTOP,no
MED-100907,Richland Primary Health Care,1520 Laurel St,Columbia,SC,29201,"Columbia, SC",34.010714,-81.030996,ROOFTOP,no
MED-100921,Palmetto Family Primary Health Care Center,1136 Kincaide Bridge Rd,Winnsboro,SC,29180,"Columbia, SC",34.372088,-81.1031299,ROOFTOP,no
MED-100903,Emmanuel Family Clinic,2531 Evans St,Newberry,SC,29108,"Columbia, SC",34.2885505,-81.609115,RANGE_INTERPOLATED,no
MED-100697,Dr. Phyllis Harris,2250 Turk Hill Rd,Victor ,NY,14564,"Rochester, NY",43.052507,-77.4299039,ROOFTOP,no
MED-100846,Southeast Medical Associates,100 Cross Keys Office Park,Fairport,NY,14450,"Rochester, NY",43.0707988,-77.4341507,MANUAL,yes
MED-100807,"Gene Zito, MD & Marshall Goldstein, MD",61 Monroe Ave,Pittsford,NY,14534,"Rochester, NY",43.091094,-77.521578,ROOFTOP,no
MED-100964,Portland Physicians,1299 Portland Ave,Rochester,NY,14621,"Rochester, NY",43.1897694,-77.5842862,RANGE_INTERPOLATED,no
MED-100961,Parma Health Center,1024 Hilton Parma Corners Rd,Hilton,NY,14468,"Rochester, NY",43.272079,-77.790253,ROOFTOP,no
MED-100034,"Family Practice, PLLC",8100 Oswego Rd,Liverpool,NY,13090,Syracuse,43.163713,-76.234332,ROOFTOP,no
MED-100035,"Family Practice, PLLC",8280 Willett Pkwy,Baldswinsville,NY,13027,Syracuse,43.171448,-76.299111,ROOFTOP,no
MED-100326,Dr. Jeff Garber,420 Lowell Dr,Huntsville,AL,35801,Huntsville-Decatur (Flor),34.721364,-86.57511,ROOFTOP,no
MED-100559,Decatur Med Surg Clinic,2828 U.S. 31 S,Decatur,AL,35603,Huntsville-Decatur (Flor),34.553911,-86.9734449,RANGE_INTERPOLATED,no
MED-100505,Greenhill Family Center,351 Alabama 64,Killen,AL,35645,Huntsville-Decatur (Flor),34.9292265,-87.5247913,RANGE_INTERPOLATED,no
MED-100558,Mitchell Internal Medicine,2115 Cloyd Blvd,Florence,AL,35630,Huntsville-Decatur (Flor),34.8363854,-87.6487802,RANGE_INTERPOLATED,no
MED-100923,Family Medical Center,302 N Main St,Georgetown,IL,61846,Champaign&Sprngfld-Decatur,39.9770935,-87.6356211,RANGE_INTERPOLATED,no
MED-100664,Family Practice Medical Center,511 W Fairchild St,Danville,IL,61832,Champaign&Sprngfld-Decatur,40.1383839,-87.637023,RANGE_INTERPOLATED,no
MED-101112,Watseka Family Practice,125 S 4th St,Watseka,IL,60970,Champaign&Sprngfld-Decatur,40.7759608,-87.7327934,RANGE_INTERPOLATED,no
MED-100696,Prompt Care,401 N Mulberry St,Effingham,IL,62401,Champaign&Sprngfld-Decatur,39.125524,-88.551813,ROOFTOP,no
MED-101031,DeQueen Medical Center,1306 W Collin Raye Dr,DeQueen,AR,71832,Shreveport,34.046118,-94.3578346,RANGE_INTERPOLATED,no
MED-101032,DeQueen Medical Center,1306 W Collin Raye Dr,DeQueen,AR,71832,Shreveport,34.046118,-94.3578346,RANGE_INTERPOLATED,no
MED-101033,DeQueen Medical Center,1306 W Collin Raye Dr,DeQueen,AR,71832,Shreveport,34.046118,-94.3578346,RANGE_INTERPOLATED,no
MED-100901,San Pablo Medical Clinic,1217 Memorial Dr,Dalton,GA,30720,Chattanooga,34.788407,-84.984953,ROOFTOP,no
MED-100614,Hughston & Redmond,1713 Treasure Hills Blvd,Harlingen,TX,78550,Harlingen-Wslco-Brnsvl-McA,26.171724,-97.669342,ROOFTOP,no
MED-100987,Dr. Diana Lozano,5505 S Expwy 77,Harlingen,TX,78550,Harlingen-Wslco-Brnsvl-McA,26.1566501,-97.675595,MANUAL,yes
MED-100284,Edinburg Medical Center,1200 S 10th Ave,Edinburg,TX,78539,Harlingen-Wslco-Brnsvl-McA,26.290357,-98.165188,ROOFTOP,no
MED-101172,Tama Medical Center,1307 S Broadway St,Toledo,IA,52342,Cedar Rapids-Wtrlo-IWC&Dub,41.9804462,-92.5784826,RANGE_INTERPOLATED,no
MED-100916,"GA Carmichael, FHC",1668 W Peace St,Canton,MS,39046,"Jackson, MS",32.611699,-90.052734,ROOFTOP,no
MED-101046,East Metro Family Medical Clinic,811 U.S. 49 S,Richland,MS,39218,"Jackson, MS",32.230821,-90.167807,ROOFTOP,no
MED-100304,UnaCare,1207 N West St,Jackson,MS,39216,"Jackson, MS",32.3143109,-90.1819128,RANGE_INTERPOLATED,no
MED-101107,Clinton Wellness Center,322 U.S. 80 E,Clinton,MS,39056,"Jackson, MS",32.3335309,-90.323929,RANGE_INTERPOLATED,no
MED-100917,"GA Carmichael, FHC",116 N Hayden St,Belzoni,MS,39038,"Jackson, MS",33.190832,-90.4885624,RANGE_INTERPOLATED,no
MED-101201,Community Health Centers of the Rutland Region/Castleton Family Health Center,275 VT Rte 30 N,Bomoseen,VT,05732,Burlington-Plattsburgh,43.613975,-73.208389,ROOFTOP,no
MED-100899,Dr. Myrna A. Sanchez,183 Park St,Malone,NY,12953,Burlington-Plattsburgh,44.8585038,-74.2926234,RANGE_INTERPOLATED,no
MED-100863,Falls Community Hospital & Clinic,307 Live Oak St,Marlin,TX,76661,Waco-Temple-Bryan,31.3063204,-96.8936933,RANGE_INTERPOLATED,no
MED-100864,Falls Community Hospital & Clinic,307 Live Oak St,Marlin,TX,76661,Waco-Temple-Bryan,31.3063204,-96.8936933,RANGE_INTERPOLATED,no
MED-100865,Falls Community Hospital & Clinic,307 Live Oak St,Marlin,TX,76661,Waco-Temple-Bryan,31.3063204,-96.8936933,RANGE_INTERPOLATED,no
MED-101336,Falls Community Hospital & Clinic,307 Live Oak,Marlin,TX,76661,Waco-Temple-Bryan,31.3063204,-96.8936933,RANGE_INTERPOLATED,no
MED-100628,Hill Crest Sanger n/k/a Providence Family Health Clinic - Sanger,6614 Sanger Ave,Waco,TX,76710,Waco-Temple-Bryan,31.5199169,-97.197911,ROOFTOP,no
MED-100707,Gulf Regional Occupational Medical Center,8742 Goodwood Blvd,Baton Rouge,LA,70806,Baton Rouge,30.4425852,-91.0937179,ROOFTOP,no
MED-100706,Urgent Care of Baton Rouge,606 Colonial Dr,Baton Rouge,LA,70809,Baton Rouge,30.4451982,-91.0987158,ROOFTOP,no
MED-101019,Bayou Regional Women's Clinic,6550 Main St,Zachary,LA,70791,Baton Rouge,30.6499874,-91.1369774,ROOFTOP,no
MED-101132,Hampton Pediatrics & Family Medicine,300 Maple St,Hampton,SC,29924,Savannah,32.8691424,-81.1096003,RANGE_INTERPOLATED,no
MED-100629,Covenant Health Care Center,2222 W 24th St,Plainview,TX,79072,El Paso (Las Cruces),34.2053749,-101.732293,ROOFTOP,no
MED-100280,Palmetto Primary Care,115 Executive Pkwy,Moncks Corner,SC,29461,"Charleston, SC",33.193701,-79.984374,ROOFTOP,no
MED-101110,Thomas D. Sneeringer,477 Rte 28,Brookville,PA,15825,Johnstown-Altoona-St College,41.1606963,-79.086251,RANGE_INTERPOLATED,no
MED-100467,Dr. Dennis Thomas,3374 Greystone Way,Valdosta,GA,31605,Tallahassee-Thomasville,30.8825,-83.2954,ROOFTOP,no
MED-100504,Henderson Health Care Services,1621 Front St,Henderson,NE,68371,Lincoln & Hastings-Krny,40.782962,-97.8072238,RANGE_INTERPOLATED,no
MED-101238,"OBGYN Associates of Fort Wayne, PC",7802 W Jefferson Blvd,Fort Wayne,IN,46804,Ft. Wayne,41.03967,-85.244351,ROOFTOP,no
MED-101205,Huntington Medical Group,1601 N Jefferson St,Huntington,IN,46750,Ft. Wayne,40.890514,-85.502744,ROOFTOP,no
MED-100595,Rural Medical Clinic,804 S Walnut St,Freeman,SD,57029,Sioux Falls(Mitchell),43.3474669,-97.431789,RANGE_INTERPOLATED,no
MED-100915,Huron Clinic,111 4th St SE,Huron,SD,57350,Sioux Falls(Mitchell),44.3620602,-98.2122514,RANGE_INTERPOLATED,no
MED-100421,Cardiology Group Of Lansing,1433 E Michigan Ave,Lansing,MI,48912,Lansing,42.7337891,-84.5297869,ROOFTOP,no
MED-100756,Southcare Medical Center,2514 C Tobacco Rd,Hephzibah,GA,30815,Augusta,33.375206,-82.074825,ROOFTOP,no
MED-100575,Dr. Michelle Mason-Woodward,144 N Peachtree St,Lincolnton,GA,30817,Augusta,33.793551,-82.476912,ROOFTOP,no
MED-100757,Thomson Pediatrics & Internal Medicine,306 Mt Pleasant Rd,Thomson,GA,30824,Augusta,33.4595943,-82.5114847,RANGE_INTERPOLATED,no
MED-100621,Women for Women,1300 Franklin Ave,Normal,IL,61761,Peoria-Bloomington,40.497841,-88.991056,ROOFTOP,no
MED-100625,"Dr. Harold A. Nord, OB/GYN SC",1302 Franklin Ave,Normal,IL,61761,Peoria-Bloomington,40.4977595,-88.9915348,RANGE_INTERPOLATED,no
MED-101005,Ivy Creek of Tallapoosa ,201 Mariarden Rd,Dadeville,AL,36853,Montgomery-Selma,32.8200176,-85.7415985,RANGE_INTERPOLATED,no
MED-100365,Lake Martin Family Medicine,301 Mariarden Rd,Dadeville,AL,36853,Montgomery-Selma,32.8200176,-85.7415985,RANGE_INTERPOLATED,no
MED-100618,Montgomery Cardiovascular Associates,273 Winton M Blount Loop,Montgomery,AL,36117,Montgomery-Selma,32.377912,-86.172229,ROOFTOP,no
MED-100619,Montgomery Cardiovascular Associates,273 Winton M Blount Loop,Montgomery,AL,36116,Montgomery-Selma,32.377912,-86.172229,ROOFTOP,no
MED-100620,Montgomery Cardiovascular Associates,2119 E South Blvd,Montgomery,AL,36116,Montgomery-Selma,32.32767,-86.275613,ROOFTOP,no
MED-100862,"William Sargeant, D.O. P.C.",1758 Park Pl,Montgomery,AL,36106,Montgomery-Selma,32.368383,-86.284747,ROOFTOP,no
MED-100475,"Selma Doctors Clinic, PC",509 Parkman Ave,Selma,AL,36701,Montgomery-Selma,32.4088,-87.0284999,ROOFTOP,no
MED-100334,Selma Medical Associates,901 Medical Center Pkwy,Selma,AL,36701,Montgomery-Selma,32.4264,-87.0515,ROOFTOP,no
MED-100749,Selma Medical Associates,901 Medical Center Pkwy,Selma,AL,36701,Montgomery-Selma,32.4264,-87.0515,ROOFTOP,no
MED-100426,Central Coast Family Care,355 Daniel Dr,Santa Maria,CA,93454,SantaBarbra-SanMar-SanLuOb,34.924045,-120.432411,ROOFTOP,no
MED-100965,"Women For Women's Health, PC",682 Hemlock St,Macon,GA,31201,Macon,32.8320563,-83.6346527,RANGE_INTERPOLATED,no
MED-100821,Columbus Medical Associates,1005 Talbottom Rd,Columbus,GA,31904,"Columbus, GA",32.4840355,-84.9810006,ROOFTOP,no
MED-101189,Dr. Joseph Hurst,2101 North Ave,Columbus,GA,31904,"Columbus, GA",32.484217,-84.982304,ROOFTOP,no
MED-100662,Corpus Christi Women's Clinic,7121 S Padre Island Dr,Corpus Christi,TX,78412,Corpus Christi,27.6937904,-97.3429448,RANGE_INTERPOLATED,no
MED-100286,Family Health Physicians,5525 S Staples St,Corpus Christi,TX,78411,Corpus Christi,27.7004855,-97.3749214,ROOFTOP,no
MED-100759,"Obstetrical & Gynecological Associates of Corpus Christi, LLP",5920 Saratoga Blvd,Corpus Christi,TX,78414,Corpus Christi,27.6826847,-97.3781131,RANGE_INTERPOLATED,no
MED-100760,"Obstetrical & Gynecological Associates of Corpus Christi, LLP",5920 Saratoga Blvd,Corpus Christi,TX,78414,Corpus Christi,27.6826847,-97.3781131,RANGE_INTERPOLATED,no
MED-101064,Golden Plains Medical Plaza,202 S McGee St,Borger,TX,79007,Amarillo,35.6642708,-101.3942655,RANGE_INTERPOLATED,no
MED-100389,Clovis Family Health Care,2301 N Martin Luther King Blvd,Clovis,NM,88101,Amarillo,34.421507,-103.231274,ROOFTOP,no
MED-101196,Quay County Family Health Center,1302 E Main,Tucumcari,NM,88401,Amarillo,35.1790209,-103.7108287,RANGE_INTERPOLATED,no
MED-101192,Boone Primary Care,1605 E Broadway,Columbia,MO,65201,Columbia-Jefferson City,38.9504342,-92.3152754,ROOFTOP,no
MED-101191,Boone Internal Medicine Associates,200 E Southhampton Dr,Columbia,MO,65203,Columbia-Jefferson City,38.89908,-92.336333,ROOFTOP,no
MED-100555,Covenant Medical Group,416 Frankford Ave,Lubbock,TX,79416,Lubbock,33.591022,-101.940313,ROOFTOP,no
MED-100517,Medicine and Rheumatology ,1302 Savannah Rd,Lewes,DE,19958,Salisbury,38.7606759,-75.1535708,RANGE_INTERPOLATED,no
MED-100537,"Dr. Brookellen Rider, DO",314 Franklin Ave,Berlin,MD,21811,Salisbury,38.3302896,-75.2132208,RANGE_INTERPOLATED,no
MED-100541,Southern Delaware Medical Group,119 Neurology Way,Milford,DE,19963,Salisbury,38.9316212,-75.4553488,RANGE_INTERPOLATED,no
MED-100836,Dr. Ivanka Vassileva,4411 W Gore Blvd,Lawton,OK,73505,Wichita Falls & Lawton,34.6090332,-98.4470028,ROOFTOP,no
MED-100765,Premier healthcare center ,4833 50th St,Lubbock,TX,79414,Wichita Falls & Lawton,33.5487978,-101.9168191,RANGE_INTERPOLATED,no
MED-100623,G & G Family Medicine,209 E Main St,Hahira,GA,31632,"Albany, GA",30.9919,-83.3692,ROOFTOP,no
MED-100876,Midlands OBGYN,301 N 31st St,Norfolk,NE,68701,Sioux City,42.0359669,-97.4573921,MANUAL,yes
MED-100870,Emerald Coast OBGYN,17320 Panama City Beach Pkwy,Panama City Beach,FL,32413,Panama City,30.232749,-85.894165,ROOFTOP,no
MED-101014,Family Medical Center- OBGYN Department,1501 W 11th,Big Spring,TX,79720,Odessa-Midland,32.2393588,-101.4951687,RANGE_INTERPOLATED,no
MED-100569,St. Andrew's Bottineau Clinic,314 Ohmer St,Bottineau,ND,58318,Minot-Bismarck-Dickinson,48.8292908,-100.4492605,RANGE_INTERPOLATED,no
MED-100478,Fairlight Medical Center,3 4th St E,Williston,ND,58801,Minot-Bismarck-Dickinson,48.1475573,-103.6219418,RANGE_INTERPOLATED,no
MED-100752,Fairlight Medical Center,3 4th St East,Williston,ND,58801,Minot-Bismarck-Dickinson,48.1475573,-103.6219418,RANGE_INTERPOLATED,no
MED-100906,"Adena Clinic: Bangera Divakar, MD",211 OH Rte 250,Adena,OH,43901,Wheeling-Steubenville,40.1765957,-80.8792948,RANGE_INTERPOLATED,no
MED-100934,"Imelia Chia, MD",304 W Main St,St. Clairsville,OH,43952,Wheeling-Steubenville,40.077967,-80.9131176,RANGE_INTERPOLATED,no
MED-101177,Immediate Family Clinic,2490 Pass Rd,Biloxi,MS,39531,Biloxi-Gulfport,30.401526,-88.98239,ROOFTOP,no
MED-101113,Memorial Internal Medicine Clinic,1110 Broad Ave,Gulfport,MS,39501,Biloxi-Gulfport,30.364379,-89.115179,ROOFTOP,no
MED-100787,Urgent Care of Long Beach,200 W Railroad St ,Long Beach,MS,39560,Biloxi-Gulfport,30.350644,-89.15432,ROOFTOP,no
MED-100926,Coleman County Medical Center,310 S Pecos,Coleman,TX,76834,Abilene-Sweetwater,31.8288059,-99.4254174,ROOFTOP,no
MED-100927,Coleman County Medical Center,310 S Pecos,Coleman,TX,76834,Abilene-Sweetwater,31.8288059,-99.4254174,ROOFTOP,no
MED-100913,North Runnels Hospital,7821 Texas 153,Winters,TX,79567,Abilene-Sweetwater,31.9498438,-99.9583543,RANGE_INTERPOLATED,no
MED-100296,Montana Heart Institute,2900 12th Ave N,Billings,MT,59101,Billings,45.7928542,-108.518493,RANGE_INTERPOLATED,no
MED-100406,Fairview Clinic ,1118 Ross Clark Cir,Dothan,AL,36301,Dothan,31.2148108,-85.3616121,RANGE_INTERPOLATED,no
MED-101015,Primary Care Center,500  Hospital Dr,Trenton,TN,38382,"Jackson, TN",35.962738,-88.9391641,RANGE_INTERPOLATED,no
MED-101001,Greenwood Comprehensive Medical Group,517 U.S. 82-e Bypass,Greenwood,MS,38930,Greenwood-Greenville,33.5079319,-90.198873,ROOFTOP,no
MED-101002,Greenwood Comprehensive Medical Group,517 U.S. 82-e Bypass,Greenwood,MS,38930,Greenwood-Greenville,33.5079319,-90.198873,ROOFTOP,no
MED-100837,Ruby Valley Rural Health Clinic,210 E Crofoot St,Sheridan,MT,59749,Butte-Bozeman,45.4529669,-112.1934959,RANGE_INTERPOLATED,no
MED-100390,McKinleyville Family Practice,1735 Central Ave,McKinleyville,CA,95519,Eureka,40.936851,-124.1007085,ROOFTOP,no
MED-100660,Crossroads Health Center,4502 N Laurent St,Victoria,TX,77901,Victoria,28.8348213,-96.9931688,RANGE_INTERPOLATED,no
MED-100507,Helena OB/GYN Associates,45 Medical Park Dr,Helena,MT,59601,Helena,46.580455,-111.995302,ROOFTOP,no
MED-101145,Butte Community Health Center,445 Centennial Ave,Butte,MT,59701,Helena,45.998518,-112.541821,ROOFTOP,no
